,ID,Popularity,Duration
Cheri Cheri Lady,5pHVEIn2RwZQn38qIfB3Rz,45.0,227653.0
Tigerlily,6RzgPHcskf53hIchmkntxh,40.0,204666.0
Ecstasy (Apple of My Eye),0Effzj0jYm57pegdTDFqnH,37.0,210573.0
Perfect System,4aBN5oYZUoXOBJd0ZnXipu,37.0,226000.0
Peur des filles,2PfPIIxUiH9Y7miXqiQdqv,44.0,208805.0
Where Did Our Love Go?,0b4mzNWt82CE52JGNyLqOX,34.0,194312.0
Heavy Metal Heart,3k5SxXdbEzyHfE7wiJl0ya,34.0,255213.0
shivering gold,1GXUd5gJuydAdM0dlQrwbX,40.0,215597.0
Discotraxx,5nqwr7XXW7miMBvLtrWjHx,40.0,230640.0
Dance Hall Days,6ES92LMMYg49sgXRvOPbbH,37.0,239800.0
Another Broken Heart,7MGEno7KAP4QgcBMGZzusR,43.0,167500.0
Keep You On My Side,2laST0Qm3dXLFHeBQW5B6b,35.0,265934.0
You Can Win If You Want,2pZbERJUZsfkKRn1EU1mgD,53.0,229986.0
Carbon Dioxide,5JTDPZDDetda3wazmZA3D0,33.0,291626.0
Is There Something I Should Know?,0lJK5ZmN9K4IaEi6QHj5W8,34.0,249666.0
Love Comes Quickly - 2018 Remaster,4789vxAh2p3QrPtdWgeHK0,45.0,259493.0
Sway,1w7eNekZsyrLw99oygfDs4,42.0,210773.0
A View to a Kill,3O9zeBmAi5JRBMSpIQGx2v,44.0,217693.0
High,1k0X1YAP8J9hQ0lC93N71a,37.0,256973.0
Bicep,0LiXd8DgPozcJVQq3QceEh,41.0,277133.0
Major Tom,1UeOvApd7gNKKtI1cAqYPw,40.0,273750.0
Lies,63izWYS0oqd4kTZU2W0CON,38.0,191466.0
Bulbform,5c5LFrdYFQSyb5gIUiVCY9,39.0,289320.0
The Other Lover (Little Dragon & Moses Sumney),3U12nxwFolQ6hsG6zcyEqc,42.0,244883.0
The Reflex,0OsWMTxDjtpmJjX43113oq,46.0,266933.0
Huarache Lights,24OUTJgZif1CA1nemnDgXn,44.0,329169.0
Anywhere u go,0ulX0SQ58c1OGrwya6AnRB,39.0,189604.0
On The Outside,0XNEpHNJRXrJ3skacHgcFa,36.0,231440.0
"Temptation - 7"" Version; 2015 Remaster",4Lz7zvtWOXJlJ591pSo7Tu,41.0,324413.0
Flutes,4Z03QyhMr9NIbMwKnajzwT,36.0,425320.0
Brush,5HRpMnbWQ1xwQ6kOJseu59,43.0,80427.0
The Riddle,6sn3FHCq2csvNkq2h9Au8V,60.0,234840.0
Ai-je perdu le nord,1VPSyfcpi1hQ53LZWO2w5X,51.0,189560.0
Silent Shout,6JQFuxLwhvtHRmRMebgiLB,34.0,293626.0
The Power Of Love,1GbyYL0B0Mjn3kSbrEwKKI,63.0,332506.0
Boy,4FQhTIpf3bnxGsCr0dHhtr,36.0,179773.0
Can you kiss me first,2RJD6EyGDQVg1Ow2vfVrqp,41.0,222133.0
There Must Be an Angel (Playing With My Heart),2ndQcVbaMrpBJuQYd2a0d4,41.0,280360.0
Favourite Shirts (Boy Meets Girl),6Dj0RpOdgzXWnxf7wyZhay,40.0,185426.0
No Promises,4AX3HUxF377bqmKfqC0s2N,52.0,222200.0
Tainted Love,4GDmAT5ZZyHdBo32UYDIvM,43.0,153880.0
My Enemy,2aGd6bVUzfpKYFTWD2wrIH,36.0,233078.0
Come Back and Stay - 2008 Remastered,1r3YUTAwY0Y7tyV9Xcgps8,54.0,264853.0
One Life Stand,1BfXy0gM3tmB6Jc1QdtaLj,46.0,321496.0
Blue Savannah,6E4WwroUB3Ekt2UNyngtjv,37.0,259800.0
Mai,5unjgc6VkA0TqDfxZiOBYy,46.0,218706.0
Broken,0WTHb1o71zwLCLwX4R0IGz,41.0,158573.0
Brand New Lover,6IM0YkmoSfaKuVadipKFCT,38.0,319066.0
Someone To You,0X48tmPQTHN2vtoyAnJK8M,39.0,200111.0
It's My Life,6m7fhJkK6TbuGDFhBNpgyn,46.0,232280.0
Talking Body,4K2uH46kwmTFGjNlkeFuGI,35.0,238426.0
Hématome,1F2JdXzAJRfCYNhIelTuVU,45.0,218813.0
Talking in Your Sleep,08JKuFJCHJVw1SgHHjwsS9,41.0,234866.0
Deliverance,7kLXF3CecK2Cy2ISIYh6zN,36.0,252837.0
When Smokey Sings,4EEI0LQLYddKqvQ3dfc3WR,49.0,259293.0
Dead Air,225bpg0taMSKykeXZ9imee,40.0,194200.0
Goodnight Song,77O2Awv2GrFf6SBras7JhV,47.0,233426.0
I Love It (feat. Charli XCX),1Q8ys0130rNeEE162pmsQa,42.0,157152.0
Duel,1sgMo3mjFB8mA7KLzETTeO,55.0,282386.0
Stay,1xqkbi0rZNNcbGv8r6kK8p,41.0,228727.0
The Reflex,3gsIAou7LjiL3ayF9dR46V,35.0,266933.0
Shoom,2MHQTJmaAQ8mC4DUBcq2Hd,40.0,326000.0
Crying in the Rain,6c9nkeetGbsoXa7d5E1wHa,58.0,260226.0
Annie,0GaDEH6o2nxvqRPqNTCtET,36.0,242187.0
She's Leaving - 2003 Digital Remaster,3qAEEfC57OI4SCuj7Zk5va,40.0,208373.0
Opportunities (Let's Make Lots of Money),0apB2QDN7ZrE91yDmw5JsY,35.0,218000.0
Somewhere in My Heart,4Mnbbz1rNVIdF5jBC9NmJ7,36.0,242706.0
White Elephant - Strange Fruit Remix,1gUNAceY99kXgFMpA4N2ah,46.0,223640.0
I Ran (So Far Away),2ASXXba2oQOxNGi0ttXSxY,42.0,314640.0
I Beg Your Pardon (I Never Promised You a Rose Garden),3QtMzmaXaQnHp70RsAZ8rL,45.0,241000.0
Progress,4OxrGEF0JsKT9HbOvMfepa,39.0,187713.0
Never Stop,2U9xilwDVbl5upU99insIn,40.0,286040.0
Perfect Way,6B8o3jaaROfqsvj50xhkfz,37.0,284120.0
Crave,1L0EOspQBQnJEHvGxUj6yj,35.0,214440.0
Love Is a Stranger - Remastered Version,2jItmTTkIL6SkvABXsTaYT,49.0,224773.0
