,ID,Popularity,Duration
You Might Think,1ShOixQViqlhgbkjjR2jkU,37.0,187973.0
Great No One,4c03SdScyZkFELVKv70fna,32.0,202880.0
Tonight She Comes,5SIYaNaet1KMzNsPJXhUUV,39.0,236733.0
This Is War 7,7iMF5IfwQK8eiuh6zFm0F1,36.0,600072.0
"Crying, Waiting, Hoping - 2006 Remaster",2jxH1ZOy8xHd90xNVml77W,35.0,141000.0
All Come True,5zWT2Z5rm7KviPzMzlP3PV,35.0,351653.0
Tractor Rape Chain,4dftKNQqg8kWquNuDd6CDe,33.0,184840.0
Crumble,3Wr6nJVfrxS165lPFhw4OT,33.0,244053.0
Don't Cha Stop,6Lyicg1iVi8G984O3LcNQf,34.0,183106.0
Percolator,5qL7xLKWFsDbe1ojGl9cRT,31.0,166893.0
Echos Myron,0kSxRxxiI1Vaiispzszvf0,33.0,162293.0
If Only You Were Lonely - Twin Tone Single Version,59r4xGhKwI5SpuxUylvTKP,34.0,157306.0
The Boy With The Perpetual Nervousness,5JqY2OXHcgZKgDEe58TcF1,32.0,311000.0
No Action - 2021 Remaster,2GFakdGflCFgwFrJfZkvzK,36.0,121093.0
The Christmas Song,03e41JmoFNLssjNbHhDma7,34.0,187333.0
Dreaming,5WHY6S6FO0bdRNd8xYxyAG,41.0,188133.0
What Happens After You?,5CS0kW5IftyNcyAb9Xvgvc,36.0,199592.0
Get Off On The Pain,2fSskez8whLr8b1EAx8bkG,36.0,211902.0
Another Girl Another Planet,0PDZ4Rgj36MxVgvoMv3sk5,43.0,180093.0
Winning It All,5b0eLEc1mIPyYnjuWHqk67,36.0,202226.0
Beyond a Shadow of a Doubt,6ahkwnN7e9IbwLNkHGVtWP,35.0,142842.0
Wolfman Jack,7gYEcnIrG2MZsHHlfihStV,32.0,174386.0
Hold Me,1mfXhl9lnAnyiENJRw3CG5,34.0,262560.0
I'm In Love With A Girl,74bzzspSpM2X8k3PYwaxry,32.0,107346.0
I'm On Fire - Remastered,4etVLoQK3znrv8bVC8grsE,32.0,199626.0
soft!!!!!!,6VAmFt62CvHfxWeAom3fZW,33.0,126456.0
Evangeline,7LFJ9rJEh2OElqgi1ioAP1,31.0,285000.0
2am,4u0bdeY8kiaGguyfqZP4yO,33.0,289333.0
Soul And Fire,72WzLBoSQggMZ0S5hm95VH,35.0,226600.0
Maria,4jDhI4nE32u8meRN1aOu8u,51.0,245701.0
Only a Shadow,78wXlU3qebSlz65tGlrcI0,34.0,220150.0
Cold In The Summer,2znKKjSyVz1Z85ptTi8vBe,32.0,214506.0
dallas,0iDORHBnGtr5inRrezRKvl,34.0,421333.0
Never Talking to You Again,257zC1bFBkUyNRu8vGvkI4,37.0,100933.0
My Sundown,7Jxz80MpbvTsrW8EttiaY0,37.0,347866.0
All the Young Dudes - David Bowie & Ian Hunter Vocal,0mqSUEphLHhooUE91a9LHz,40.0,262773.0
23 Minutes in Brussels,2ArusOBCO5xbJV6QlreriJ,35.0,400746.0
Blueside,6ijZd8tYWt76hLXxaXBXUj,33.0,196706.0
She's Tight,6guQQe1dKmlhkW49saWzuk,34.0,178106.0
Then She Appeared - 2001 Remaster,6mBoE4SeqM0zYBKFvPB5Pd,39.0,231706.0
My Baby Gives It Away,6JmqK17UCpWoOzHtxqjRly,38.0,240400.0
Smile,3dYi32XQ9mVplNKDcWp59K,35.0,158666.0
See You Later Fuckface,6SQdbrDRS5q7WVnsOK27Fy,35.0,118520.0
Vanishing Girl - 2001 Mix,2y4B2qgihN59rMsJKKbdP2,34.0,179800.0
Rough Boys,5007Hz1InbSg4my3DCdCM3,37.0,243520.0
Eggplant,4qgNwAm5F5YUtEgAz3n3fc,33.0,151586.0
Whiteout Conditions,74yX0hOd0P3Vp622Vt4uSP,35.0,248213.0
Go Through You,0iJtDX4l9iylfqrR6zwrGi,31.0,236458.0
Ballroom Etiquette,0YfotAe6cmIICQWqo1nMBw,36.0,168440.0
Pink Turns to Blue,1icyef1nNmLusODA03FLGf,36.0,162933.0
Touch and Go,2pGw0Nuj75rdFt84bIAMlT,37.0,297733.0
Kracked,0R4l2uRfvKmalvsl6XJtrm,37.0,170960.0
I Wanna Be With You,7AC2sIU1IhrsNsI5x3dImr,34.0,187720.0
jhariah dies and goes to hell,2ET0LkH9pjirXfhAepOxvn,33.0,290800.0
"Radio, Radio",68zMm2sG8wCavafCFFYRPg,36.0,186146.0
Take Me I'm Yours,1LSKwfNjj1KVnXX1LCda9L,40.0,168560.0
Valley Winter Song,0g10ndCuaKKaDqUa7gKZMV,33.0,214960.0
Rip Van Winkle,4qZBvdqWuui5qj6ImvS14L,34.0,132226.0
So It Goes,6K8oEYCYwvEQWvq8hEDuDi,33.0,149200.0
I Leave Again,5lPPvhs361e1ZoFh3OaAAC,34.0,189706.0
Get Right,19cVww3dRYFzVvslJu2NtL,37.0,169573.0
Coming Right Along,1zcDDZPQLQiwXOq3hojxfk,35.0,379933.0
Many Roads to Follow - Demo,5HOywB7D2rcl4TpmRDFO71,33.0,134200.0
Tiny Spark,1b7wetkgd3AzltSWGVehAc,32.0,193746.0
Quiet Corners & Empty Spaces,7crEMhx5kDsaV7hHmL0gkE,36.0,186960.0
Tentakill (feat. Nicki Taylor),2nXoRJnUaoPoR5d2ENlfXp,37.0,288078.0
I Can't Stand Up For Falling Down,2Hd2wSNaIujq6CYVp2wLl6,43.0,126440.0
I Wanna Die in Los Angeles,0CDKEvcZFbZO1YTgpZxZno,37.0,142440.0
The End of the Game,5U6oyWNi4UztMFktgujaea,36.0,181706.0
(If You're Wondering If I Want You To) I Want You To,7akwKkIS6sp7Orbq7LEj5a,32.0,208773.0
Picture This,2zHdES7SpNrmyheE0LNVfo,34.0,178752.0
The Flame - Single Version,1pKubpcbRCOLY4wbvSDqzt,43.0,281693.0
Everytime You Cry,1uqhr88kb1ZhMZgrgi8je5,39.0,269226.0
Scram!,5QDRBTsKNDGEuSdnmBrTOC,34.0,171122.0
Who You Are,3DHHaUZrjhEV4jTWJYCbB7,34.0,152401.0
Lost in Space,274BPASjkClRXLfl6d0v5M,35.0,224640.0
"The Rain, The Park & Other Things - Single Version",0sOoGrE5PY5EBDQnR7Yysu,35.0,183106.0
Seventeener (17th and 37th),42CtnSJ6Ou875imsXrdj9m,37.0,165186.0
I Heard Ramona Sing,0RM60NkrBfm8wOe86wa9Y5,35.0,221000.0
Dying to Believe,0v45BclSWwMzJ3XmKabrZI,33.0,214250.0
Blues Before And After,3DQ8ApiouUOkUbzCmyXwgW,35.0,195893.0
"Spooky, Scary Skeletons - DMA ILLAN Remix",5fiH8RdAqIR6bSokyYRn2d,37.0,160560.0
Video Life,64bWAl2OJFilKBf8bl5rXx,35.0,192960.0
Metarie,61DUoVjRGWBHj1z17t9rSZ,33.0,206880.0
Makes No Sense At All,3NNwIsOgMLE2CmMHPCdb9I,36.0,166026.0
My Best Theory,62vYBYt9dJgI1Wn31iTdgC,37.0,203253.0
For You,57OfvZ1HFFTWQltTgdyj6N,43.0,267280.0
I Told You That I Was Afraid,7fQAIbfuEbWE4BDlaLGOrA,34.0,201733.0
My Sharona,1de0oQBdeAmOVsvZlnyZqK,34.0,239106.0
Kill,6dnHFZrpQDzSAxIsnQaEcJ,36.0,228853.0
I Wanna Be a Dog,0eQKmKinNwT4zBMElMC8u7,38.0,107912.0
Call Me,15iQTgs6zIsnIkVbQfnXrI,39.0,427040.0
The Ballad Of El Goodo,1B5kQto4k99RG67TJEwwS5,34.0,260160.0
Crab,0RzUwciNNYvMvdixIUtgfB,36.0,154560.0
Goodbye Girl,6lN1OCoa7avKZsmngLWJrn,38.0,178293.0
The Wagon,03MdJTsNPqVeh0N0aum2Kr,38.0,295360.0
A Passing Rain,1sOYDycYDl4WXWzjF5GB9e,34.0,195960.0
Sparky's Dream,1tpjZwsodyFBEo6kxrxLQr,36.0,197333.0
bone skull,22HB7jidIhm3PFu3GqzHLy,35.0,149270.0
Thirteen,14bdkfiD8UAYJalXKFwcwb,34.0,154480.0
"Spooky, Scary Skeletons - Undead Tombstone Remix Extended",5kwuPm3p11TnirbMvcGrZZ,39.0,229199.0
Denial,3ls9NoveQT0MqM1kvXTf0u,34.0,118037.0
(I Don't Want To Go To) Chelsea - 2021 Remaster,7uYyLVNjKY49L8o3AouXZd,41.0,190306.0
O Girlfriend,1EYwaLwf6fdS3NIlTbUZ3X,36.0,229733.0
Champions Of Red Wine,2cMpdjuAHJDuabECNtISbK,37.0,220880.0
Work,50yvvXV8oUAhW1lPAqlFQQ,36.0,203506.0
Susanne,34wGEHacpIAsGhNxv8ryDG,35.0,164973.0
Simple Pleasures in America,0rGtGuRjm7u2LSE3xF14ib,34.0,162120.0
Runaway,5Nj8hRCmb49TEXLjojNrjg,36.0,135960.0
Need You Around,0skxqaapKhdZ2BW5H1Umxh,34.0,222693.0
Hair,5pjlEqTAOq1snQlcSMgF14,33.0,210333.0
Almost Ready,484RKkO9vsnnsPZhLoZHjh,35.0,188026.0
It's About Time,3ftDydhrDMyERL9AXqRKo7,34.0,221426.0
Knockdown Dragout,1cm3a22bsdWVpHlGJO7yl2,36.0,128333.0
I Wanna Die,2mtDwjfrevoXLrJVQvZGBx,40.0,115026.0
The Good Life,3YXDC3VVTtX1sARMomY5Fv,36.0,256986.0
Bed,15m5483Em8MXobInd1b3HT,34.0,170585.0
In a Jar,7CGCtE7X2QNH2jeBroGqDq,37.0,208666.0
Without You - Remastered 2010,1VrIr1toXX6bOSdotodB71,46.0,283493.0
calico,1ZCbstW79e7L10Iy1SGIfU,35.0,131200.0
Another World,2uarmXmjnJ7usA4dHl06t4,35.0,240133.0
"Can’t Dance, Don’t Ask Me",1d65R3sfRQqVZuA2S6ZCvq,37.0,181510.0
Voices Of Babylon,3qBed3GRu5DCMIfSS4N2Dl,42.0,210160.0
Onion,6qoz7RXmF7RnZ0NkR7NWMy,34.0,166320.0
The End of the Game,4zB544yCIaSw3cuHltMCRJ,37.0,181706.0
Who Put You Up To This?,2mshO4kaORDWjMusGT2187,33.0,199715.0
Don't Bury Me...I'm Still Not Dead Yet,2QI9EE4YDKCpsPQe9S8lG0,38.0,166733.0
All My Favorite Songs,0HOvlNv2ClRN4Gb6Y40dxc,37.0,202703.0
When You're Near Me I Have Difficulty - 2001 Digital Remaster,0pG73CkloiWrsiQlSYJDj8,38.0,202240.0
I Did Something Weird Last Night,4LQCYlkxqjsnGLHUSS2BGl,36.0,191193.0
Right Back Where We Started From,2lOOJKbuXVpf40124ZYJQU,33.0,209946.0
Ballad Of Peter Pumpkinhead - 2001 Remaster,50GQrTJ85qG7wSPoGjvuCM,40.0,302000.0
Island in the Sun - Live from Spotify NYC,6QuYC4Vcr3myWxZRJxg4NZ,44.0,224353.0
Change In The Weather,5PzDBaQKziLCHGbMLUyxwI,34.0,222573.0
Sure and Certain,48nnqkmwmjZ7ohyShSyKAm,37.0,215706.0
Mexican Fender,1ZLfI1KqHS2JFP7lKsC8bl,36.0,189813.0
Make Me Wanna Die,4ma23WTWZJ3TDfJ8cBVJPP,35.0,153478.0
Get It Faster,07Bw7ACBw1xzhKpXrraskA,37.0,261933.0
Is This Music?,6x61GBpLhEyGDegNnsydNH,35.0,196000.0
Tragic Girl,2J4Q2WIx3572uZuTTNkCby,36.0,326293.0
Motherfucker,00F9LiolJIUlkDNknhaVJM,39.0,83400.0
I Am A Scientist,0oN2fJx5t5BzkKQQiojHrr,37.0,144400.0
Start Walking,4Oz9AJXr6uv0dvfmVbOd9V,38.0,106266.0
We Are All On Drugs,5salGxFLSXV88FU6NQ7Iru,37.0,214160.0
In The Street,7fwUb4zqdjakeeyuYEhkI8,34.0,174733.0
Your House,2AYVRHuzCRn0eZipEZX4EP,38.0,286146.0
Portland - 2008 Remaster,5Hbfkjjq5PQtDPzLaUb9Ql,35.0,268800.0
Year Of The Spider,40S5WFITImmsEWCxnYE2BV,36.0,150786.0
The Goldheart Mountaintop Queen Directory,4SrE9bJwNC2ldX8rAXsrKE,38.0,105333.0
I Bow Down and Pray to Every Woman I See,7DiBlR27vRGCmr60SMMCWB,39.0,213800.0
Hello It's Me,2ckXnzyvgva2oE9FWjb405,50.0,264093.0
El Scorcho,4rzEjTzcG4sP28IUnRwlex,36.0,243666.0
Kind of Like Smitten,4pqOlWmMkhPnwe5x3e9LGM,36.0,73506.0
Best Left,7muxvZOa2AHu2P73NflOdZ,35.0,238493.0
California Man,5e4kUj91oLjKxxiT8akiQV,39.0,224800.0
Megan,1I1r9PbKBncfwHUjED4Bh3,35.0,190200.0
Breaking Us In Two,36lvQP8MgB6ZDJ0zgQ64Cn,36.0,292896.0
Blonde On Blonde,7uzbmVkKDp4VieUkbqJ3Vg,33.0,274666.0
O Come All Ye Faithful,7dM5NHRKrNUCDJQbn9KsGS,36.0,124653.0
Ca in July,6EDF5zeQm8c6sBOcZjOE7y,37.0,120453.0
For Me This Is Heaven,64Kk49W8HFh22diWSBVxCr,37.0,246560.0
Feel The Pain - 2019 Remaster,2adp7l3NdcLR1kS6Whnd0a,38.0,258426.0
Dream All Day,6NQ9hBc6yra6j9fMbnMTS7,35.0,184426.0
Shake Some Action,0Afai8u1STCaDyTTm1gEZf,41.0,273306.0
Drug Store,5K1E9dBYXIKqTbqlOnshto,39.0,65893.0
Notre Dame,1QT3Is0dh27Avn6aRtGOZ8,39.0,153016.0
I Hate the Weekend,4ve7zbGDOJ9WIlPiUoTtVp,37.0,125935.0
If I Can't Change Your Mind,15WWh0s2lB6kYryjjvNxTh,34.0,198933.0
Patience,0xFEpNfqtoBgXeaUDwN6el,35.0,132917.0
Tempted,3hRKQbiI9moxh2mHaTzQUm,38.0,240866.0
We Gotta Get You a Woman - 2015 Remaster,4I8ItX9JAA8ROVQesGscAw,37.0,187120.0
You Are the Girl,4Dvfdhc0DnWUSKZgDe6opm,43.0,233293.0
Staring Out the Window at Your Old Apartment,1ncpscU530FBOReZVgp7Jj,37.0,201862.0
Paranoid,3n8bWAjDqrAscPTHoCVY3U,38.0,164853.0
Don't Let Go,7HFC0t4r97pMHDRrv7lo7k,38.0,179533.0
Well and Spring,0vh2jSiS62dKP3yFzvMW7k,36.0,200453.0
Buzzards And Dreadful Crows,207kBEL2brJ2rRnlixCJ8n,36.0,103066.0
It's Different For Girls,6RnhPvk4EBbOJVETOQtMA5,35.0,222173.0
Falling Down The Stairs Of Your Smile,4UI61nJPFufxBYSuMnMaxA,38.0,224493.0
The Greatest Man That Ever Lived (Variations On A Shaker Hymn),2LJYikujMBFHAAHl3GkCBa,35.0,352200.0
Don't Be Cruel,6A1MJbqxcHvNcT0u9qMqEP,44.0,187200.0
My Brain Hurts,1hFyrp5jX9AEClQFPGnWZ9,40.0,187306.0
All I Hear Is Static,0tAch3T93JLJiJKEX50RGZ,40.0,126533.0
When I Write The Book,2BciChdBlazHaOyAUdECLI,34.0,196640.0
Hourglass,5Y6HTd7VB0O8Aki4EvmB4x,40.0,197106.0
I Will Deny,02TspWzcxpgDAfy97EJSn8,40.0,99866.0
Talk To Me,6hwqHKyOBZvKUUmUJeC5gK,45.0,214800.0
Pink Triangle,7JLqD2JnQXiwec88BVyY9f,37.0,237386.0
Not Running,2xG946Gxp683coB1i6I44y,36.0,231653.0
Wave Goodnight to Me,4A2UXX69MKyUEaSgh8cVA1,37.0,179902.0
"That's Really Super, Supergirl - Remastered 2001",1QSe34AvBgTBTpRK3RLpQe,38.0,201000.0
Dear God,7e5KPODQV0f3LclrJGAfTw,40.0,216345.0
Speedbumps,3TA50wiSbA5PZuLLtAXueE,39.0,186653.0
"Birth, School, Work, Death",7lWvECULXPh7RoAT1fmgo3,39.0,248826.0
Sheraton Commander,5jnOiwNBU9Ka9rRAIJTz2H,39.0,123826.0
Kiss,5WiCvJS4udpz49aXiuatOS,37.0,75783.0
When Company Comes,0n6YGJKKcY5cwSV8A8d49H,36.0,136386.0
Talking in Your Sleep,08JKuFJCHJVw1SgHHjwsS9,41.0,234866.0
I'm The Man,14CfaoUN33XcQpS1BeGpcP,37.0,238666.0
orchids,7cF0ZugIiSAmfXnEVu98xZ,37.0,274000.0
Five Lessons Learned,23RuCuUzVU8KMJOjJqH424,44.0,115906.0
Don't Let Me Be Misunderstood,1ahrChnrh6tiVodmvmYacN,47.0,201253.0
Futures,6vkN5oRi56GK0lPX0X0EZN,38.0,238426.0
Sweet Thing,4hen3qSVNAgtmU0g6IHtVh,35.0,127902.0
I Want To Listen,5JrhMcZ4T2Uvj1oUoHxH8e,36.0,132986.0
Pretty Baby,0Yue9xdK8DrISp8AeEpTDY,38.0,203159.0
She,0jTk93D8IGdCQVlFs4AvuP,1.0,186266.0
She,6sQy3kAiMUC9lqzlQ8P1hk,1.0,186266.0
Hero,5AprQMAX0PtpG923NUgZN6,38.0,236346.0
All the Good Ones,5jbF98Etpr6mBTwEZ5efyW,39.0,164253.0
Looking For The Magic,3kJXrEVUCdPQ3e4e5k9OHC,36.0,198106.0
In Love Again,3r7p1yUo7SZIU8xPZS1UC9,36.0,258522.0
You Can't Get What You Want (Till You Know What You Want),1PRiwwG9wDMsqgtapWlu70,46.0,293000.0
"I'm Serious, I'm Sorry",69bUNk3e7UnU3o9B1eyUsB,37.0,167851.0
"If You Don't, Don't",5prYdqVZFzoOBj33WFTdJu,38.0,273200.0
The Bleeding Heart Show,1tMJ9MXPbSWbQSyIPxtWII,40.0,267146.0
Wanted You,6TDZDeTpzDl4v4cbqECsmQ,35.0,202733.0
You Gave Your Love To Me Softly,6nfLKum9Lr2AuLkeDMoJ8e,38.0,118653.0
neon glow,3rVfG634q6Fs3cD8o2wuaK,37.0,233323.0
Dancing with Myself - Single Version,5ABwsrPHOZJTwYzOdd7huO,40.0,207800.0
555,2TJkd845G0ocbd0m5jLroC,39.0,221186.0
Head In The Clouds,0MIdGOfDVaQo8uw3kawpZd,36.0,241480.0
Skull - Remastered,56Q8GaEPssuYI7VyqxPzxh,39.0,144973.0
Out of Sight,4DqtxSahSjWE4PRuTrQsWK,37.0,219778.0
Bright Future In Sales,6ZSf7RLIbwYsz9cz6KY6VA,37.0,186493.0
They Call Me Steve,2PjjQv4785YfDhXs2KvrPc,41.0,140893.0
Judy French,3ZkBjH8PdsINy7fRo0tsqz,38.0,205771.0
September Gurls,74njazGdnO2igjEkb0mGiy,36.0,168066.0
Indian Lake,5JaN7UNzRF91yL5cpFrOPF,38.0,163546.0
The Want of a Nail - Live,65nasT8FXvmI6i4LW2eNje,9.0,295344.0
The Individualist - Live,1Q6j18zxY8w1KzimYlJdEN,10.0,459407.0
Tiny Demons - Live,7KYCB0uKrDLhyvJVHoaJvo,9.0,241197.0
Bag Lady - Live,4gsOrV0scavVivxIJF9AB7,9.0,231666.0
Fade Away - Live,1F9JYE4CGklNLT9Gw0iFRS,10.0,221510.0
Whistle in the Wind (End of Everything),4QoxVUvvGiKuVMyF6mHOEv,36.0,263186.0
Compassion - Live,3jMhEaqA5pzwz6adlAa3da,12.0,291522.0
Moment In The Sun - Bonus Track,0yqGaBZ0r4av8o40knrpjz,39.0,189634.0
Fair Warning - Live,2wpz8A8fl64ul5t6vzaic3,12.0,499245.0
An Elpee's Worth of Tunes - Live,1LFMzm5kjYHc81gc1IAzaX,14.0,136364.0
Love of the Common Man - Live,7hfbeHUvbGjVxftHvm1O3G,13.0,325557.0
Always Be,7LyZKnITD52R7SLxoh2VFq,41.0,184680.0
Real Man - Live,4UgN9bTUKLzysT5imesyKN,13.0,249180.0
Too Far Gone - Live,4jGCyU4Dbdckx3zaHuA4eY,13.0,171146.0
Can We Still Be Friends - Live,2cE5iQaKJKQOKcMUm9h42k,14.0,227592.0
Sometimes I Don't Know What to Feel - Live,4zELbdz1mATYrMkwi5MpX1,15.0,246224.0
A Dream Goes on Forever - Live,0KgtlOYzR3ufQDqjhPbnGZ,14.0,202408.0
King of the World,5vBuxtwitUimHR2gBOnJYR,38.0,204480.0
23,12tjs2HBsd4puDnUgZMKki,39.0,433160.0
Black Maria - Live,0nSvzkDLo2XxbF50033JdU,16.0,347553.0
The Concept,702Gf3Gh3NsC1KbCFrlrpe,37.0,367026.0
Motor Away,1pomBAKCKt5Lvk8FdckYfV,38.0,126800.0
Aloo Gobi,6rSJz9u8Y9xixsh5fKu9hV,39.0,183672.0
It Wouldn't Have Made Any Difference - Live,7jOVprK0qpyd8L2XewpOXz,17.0,230578.0
Blizzard of ' 77,3ghULzyl9OXKlCiwQFitx2,34.0,129199.0
Shake Your Lonely,71gZOVZcfn2Yp6evM2PdzW,37.0,215687.0
We Gotta Get You a Woman - Live,3OgtpcbIgsvHeRXCgi9FZb,18.0,208632.0
Little Fury Things,1DKTXW8RFn6c1yYRQAPlGP,41.0,186893.0
Black Hole In My Mind,1pxdFGV2kO8oBmM8vys3F4,41.0,196160.0
What I Like About You,4VRJfWj7cNKivIggXeje8z,36.0,174933.0
Steppin' Out,1qaS4rwkm52lpkDZVmvF52,48.0,259493.0
Uptown Girl,0wf25HtOSaPDftmoWF3XGs,37.0,151000.0
How About a Little Fanfare / I Think You Know - Live,4CYFzrGGws2dvX3ihsjkVA,21.0,235065.0
Hello It's Me - Live,34pHUTogPZdRHSDvZsMjuJ,20.0,247776.0
Freak Scene,7FIhuHZUdUxWX2hDMGdIbF,42.0,216960.0
Mayor Of Simpleton - 2001 Remaster,39eEVHdCHNTmfg1KzEDxvK,39.0,238050.0
I'll Be You - 2008 Remaster,4J5VFtuLhbgKhz6UKkABXR,38.0,209386.0
One Way or Another,2ZUOmCodNzWpzaomqle7aW,46.0,208666.0
Jacked Up,6Uks8ZMSlASX7aygehQesZ,38.0,173506.0
Behind The Wall Of Sleep,04PXKaJMdeD8NFz1ttQ7SN,35.0,203800.0
I Want An Alien For Christmas,33O5sjotRAcT8nwOeYXXEm,39.0,139306.0
Sunday Girl,5v6VaqC8b4P7NcKb45W77j,36.0,186782.0
All My Happiness is Gone,0oCpNIVoV1iJK51xmh59Yh,40.0,260013.0
Ridin' in My Car,2sU2WLtS3QSvJBuIaug0ui,37.0,174706.0
Ruby,7e682OIvepC4gL58z8AdFx,36.0,131466.0
Lost Horizon - Live,0bRkU1Wv4TuFsmOhrW9kuN,28.0,296356.0
Back of Your Head,1LWCv9GUT0Ls8v1Dlm6fEi,45.0,119600.0
Stand by Me,1TGcnUxYcBZAcXBKtwwTZP,40.0,180920.0
"Can’t Dance, Don’t Ask Me",4tHLKeEcsUoZCU3sd65GMC,40.0,181510.0
Always A Friend,7jks9PIkGKjVTZI1M2Inyt,38.0,215533.0
Mass Romantic,2ws9VFJlPaxfeAX8YtQSiY,39.0,244240.0
Go,5IP1c6DNlnZLJwldkVgAtX,39.0,227881.0
One More Time,58mrmsFALBK0U5upDSZLvr,42.0,196866.0
If You Could Know,6x0YRMagFZNGC3PI2cHjuz,38.0,112413.0
ES,5YSFprpub5P5ImP7GgptCz,38.0,130406.0
Black Coffee In Bed,2Cdt88jHBtfVWC1tnqVviU,38.0,368173.0
Lucky Denver Mint,2GtMBnQshzpr6kIInqTJVd,40.0,229706.0
Your Love,46eIyA27ukhvGkVRUwqCKi,35.0,220626.0
Skyway - 2008 Remaster,1brtRz9XgEp1LifkL8z4wb,42.0,126266.0
Enter Sandman,6fwMnm8o21YXOgvSoKA9Fz,37.0,334195.0
Is It Like Today?,2KtRbxfn4BjegQCqLeCocu,47.0,311800.0
Hey Allison!,5iosyLp4YyJjvNNh0fYRVo,39.0,111705.0
Buffalo Grass - Live,7Dq79WbrNwKORZqvUuXmea,9.0,324851.0
Heartbeat City,5QuQFz3QK3ILCpBgGHGss8,45.0,270013.0
Always Love,6W0DcuZ8FqJjuX8CQwdyVS,36.0,198840.0
Black and White - Live,4iBhZBKeVROK5wBjInTsQy,10.0,297759.0
Couldn't I Just Tell You - Live,4ThOh8V1BCTiHigfz3i9dS,12.0,207596.0
The Death of Rock and Roll - Live,6BRDhZR49igLu319ejhy6K,13.0,233676.0
Something I Learned Today,523qoxtSZJE2io945dAkVk,41.0,122560.0
Unsatisfied,4QuYdbaC0j3lzmt5hLgMjj,40.0,241773.0
What You Do To Me,6DOJgDuUVDaJ98GQxwyLTh,39.0,120706.0
Open My Eyes - Live,3FTyNyQH3WHrbRmdjSGoUW,19.0,184989.0
Another Nail In My Heart,7c3WIsUNdaMNbQQzL1Q56l,42.0,176173.0
I Saw the Light - Live,5fUimVJWL0VENqbtT9krjg,19.0,186334.0
Put the Message In the Box,6fExMvR1PjfDzqaQSqSmn9,43.0,256466.0
Real Long Time,3XJWtFxgZdEn1pyFlirO1l,39.0,197906.0
My Mood Swings,5FOsYH9yIvcObWLmJVLQzv,39.0,130759.0
The Slowest Drink at the Saddest Bar on the Snowiest Day in the Greatest City,7o2M1H5G247OQs98gIo10z,41.0,193186.0
Jump Rope Gazers,1awytjc79cueIqbstbKvDf,38.0,312182.0
"Mars, the God of War",2TE1QyE4YymvBZEI1pljZ5,38.0,173400.0
I'm Shakin',6pfdB0WcH6y22C3enLfFrq,39.0,214120.0
The Deep and Dreamless Sleep,1U4zy8RGw5gY8M3yusibRY,41.0,275133.0
Look Sharp!,1PXshYSkA3gGYOrInU3lRE,43.0,202400.0
Since You've Been Gone,3BWOEIkW9H7tCr8wwjzOyf,46.0,286466.0
Headache,1Gn26rwYspCFLGOz2ossbj,36.0,172560.0
Festival Song,5P76l1d9jcA4NQFD6JXTp2,40.0,174222.0
Timebomb,2S6yBUXa5KddBV0CqBkcP1,37.0,188746.0
Good Girls Don't,426i8hiYTwwlImNaluBb9C,39.0,189173.0
Your Side,7zWITCqekLNNVOS6wiCaZt,38.0,281586.0
Hero,4Fj6KslSYYQ1kAbafiKoz0,41.0,236346.0
The Authority Song,7gAw3OKcrfeRWOFxWs7wgK,41.0,217213.0
If We Wait,3nX5TiovePqS6yG8pYdwR2,39.0,173026.0
Let's Go,0NGaWOKIpwRQ5TDS1CDoSh,38.0,159720.0
Waitress in the Sky,7Da4J2ZWMnE3CDAxQm0nPp,38.0,122893.0
If You Want My Love,4y3clu5ma91RfOLO5YYOIA,45.0,215720.0
Only A Memory,4QlKsURJWveSH9C8pLQKWq,39.0,223293.0
The Beat - 2021 Remaster,1bqlDsBlBPxjK0zuFQcSXq,41.0,228973.0
California Kids,0UbS4oWIo2nUXeTxsvFaN1,40.0,205426.0
Generals And Majors - 2001 Remaster,3jJm28Q9MEhnRbxk2LdfkK,43.0,244506.0
Alchemy,7yhPFKShKFymungjXhdYxZ,43.0,134706.0
Basketball,5EguCi46VxK7t8oPXWsXCM,42.0,166880.0
glass beach,1rLvJoI9bsbTKCLh2zk1JZ,40.0,441096.0
Myriad Harbour,5XRgh8sTHjMQLcYQHXIYBt,41.0,240160.0
The One That Got Away,4td7liaGANeTeZ0hv8mJyX,42.0,171813.0
My Valuable Hunting Knife,4W5xR9p6Qa5kqUuDIcdvKD,41.0,120333.0
Do You Wanna Get High?,5IJ6rniX2mkT2ITklBSx6a,40.0,207760.0
Since You're Gone,7zIjH2tLYxfyn2AAijMQ54,41.0,213293.0
Rapture - Remastered 2001,0D6qZlc6vNR7PDW2RKGPsV,42.0,391426.0
Just Like Heaven,69u4YVuqKoVp3nZmpyxC8I,43.0,173560.0
Clear The Air,7dNsLDM4BflWv392VYzr7n,41.0,227000.0
Kids In America,0jmHObvVIbWJse3OoE4Jmz,42.0,198400.0
Mexican Wine,6sPuuzPOih8vLC92qLpdJB,40.0,202320.0
Nothing To Forgive,35So3EqoTmTiRCVNR1pZ1T,42.0,260063.0
Bad Reputation,5aNAOwr2QoRbvyRG7ZVrhf,38.0,248560.0
New Mistake,7a7y3aPXd5STF9BvCG6slI,40.0,242826.0
We Begged 2 Explode,6pB6TO6Bqb1iPUUxwmlNhc,41.0,224150.0
Idea/Intent,3nRUUaXXSDdK66Gv882ZwM,40.0,160080.0
