,ID,Popularity,Duration
Dandelions,2eAvDnpXP5W0cVtiI0PUxV,86.0,233720.0
Viva La Vida,1mea3bSkSGXuIRvnydlB5b,82.0,242373.0
Happier Than Ever,4RVwu0g32PAqgUiJoXsdF8,82.0,298899.0
Just the Way You Are,7BqBn9nzAq8spo5e7cZ0dJ,79.0,220734.0
Running Up That Hill (A Deal With God) - 2018 Remaster,29d0nY7TzCoi22XBqDQkiP,76.0,300840.0
Melting,2kSb3wYSOV996xA2NSmpck,80.0,208853.0
Monotonía,6G12ZafqofSq7YtrMqUm76,87.0,158804.0
Spin Bout U,2ZL7WZcjuYKi1KUDtp4kCC,79.0,214588.0
Heartless,6bnF93Rx87YqUBLSgjiMU8,80.0,198266.0
F2F,2e2AXpIiJpet5b4qg85Gh6,77.0,185040.0
good 4 u,4ZtFanR9U6ndgddUvNcjcG,82.0,178146.0
Shirt,34ZAzO78a5DAVNrYIGWcPm,80.0,181830.0
Locked out of Heaven,3w3y8KPTfNeOKPiqUTakBh,83.0,233478.0
Redbone,0WtDGnWL2KrMCk0mI1Gpwz,81.0,326933.0
Daddy Issues,5E30LdtzQTGqRvNd7l6kG5,82.0,260173.0
Gone Girl,2Sjx8DWZO5zaTyTAmgo2gY,77.0,244026.0
Jealous,1aXV8GrmQLvgoFtBPERP7E,80.0,122338.0
Hype Boy,0a4MMyCrzT0En247IhqZbD,85.0,179026.0
lovely (with Khalid),0u2P5u6lvoDfwTYjAADbn4,85.0,200185.0
Don't,3pXF1nA74528Edde4of9CC,80.0,198293.0
Not Allowed,3IznIgmXtrUaoPWpQTy5jB,79.0,167864.0
Party In The U.S.A.,5Q0Nhxo0l2bP3pNjpGJwV1,73.0,202066.0
Gilded Lily,3Z0qLOS0cqWKPHXkbTXmNF,80.0,212736.0
Save Your Tears,5QO79kh1waicV47BqGRL3g,85.0,215626.0
Stargirl Interlude,5gDWsRxpJ2lZAffh5p7K0w,80.0,111626.0
SOS,5xMw6qCcpd2gBXPGTegC4W,78.0,117773.0
Heather,4xqrdfXkTW4T0RauPLv3WA,84.0,198040.0
golden hour,4yNk9iz9WVJikRFle3XEvn,83.0,209259.0
Glimpse of Us,6xGruZOHLs39ZbVccQTuPZ,84.0,233456.0
Everybody Wants To Rule The World,4RvWPyQ5RL0ao9LPZeSouE,83.0,251488.0
SLOW DANCING IN THE DARK,0rKtyWc8bvkriBthvHKY8d,80.0,209273.0
ceilings,2L9N0zZnd37dwF0clgxMGI,79.0,182887.0
rises the moon,51Grh1RyUDcMBbpuyUIUHI,80.0,161929.0
Escapism. - Sped Up,4rPJSqrov3zqGwXlemLBMw,84.0,239888.0
Open Arms (feat. Travis Scott),0xaFw2zDYf1rIJWl2dXiSF,79.0,239613.0
Used (feat. Don Toliver),1TweDM3JC49LNeelLVg3yX,78.0,146950.0
Clouded,2J6OF7CkpdQGSfm1wdclqn,78.0,110128.0
Pussy & Millions (feat. Travis Scott),2KLwPaRDOB87XOYAT2fgxh,81.0,242026.0
Don’t Blame Me,1R0a2iXumgCiFb7HEZ7gUE,83.0,236413.0
Me and Your Mama,4AFsRbaLKRWo3dDtjDFA2V,80.0,379226.0
Sunroof,4h4QlmocP3IuwYEj2j14p8,84.0,163025.0
YKWIM?,2vWBUC9djv6BtiGlmKiQaH,79.0,212750.0
Midnight Rain,3rWDp9tBPQR9z6U5YyRSK4,83.0,174782.0
Riptide,3JvrhDOgAt6p7K8mDyZwRd,77.0,204280.0
Special,6RQ5IwG7uADz9LDWliJGjU,79.0,158840.0
ALL MINE,3XgGQ1wjo5khvq2UImjyNF,79.0,216062.0
Die For You,5LAGXwpBmYyAEH0wJ6Ia8m,2.0,260255.0
The Hills,2WSc2JIKJinFcSQ4fs39fg,1.0,242280.0
When I Was Your Man,0nJW01T7XtvILxQgC5J7Wh,85.0,213826.0
The Hills,4SvP3eXhCCrfqXIJ6MU5NR,2.0,242280.0
The Hills,2WSc2JIKJinFcSQ4fs39fg,1.0,242280.0
I Feel It Coming,3lPQkOII9MEZoH0RoHRwkg,1.0,269186.0
Starboy,5Wpp9hT6UEi6iw9BShtmdE,1.0,230461.0
The Hills,4VI0HQh6IEYPhvFQiARiSd,2.0,242280.0
Out of Time,4ikrvrqPdQJGeLEfELlWMw,1.0,214190.0
I Was Never There,0GO4uuE6PUt0gx3KZuXz3p,2.0,241066.0
Can't Feel My Face,4z4Q5EBc4jx1g6JK7hyGdW,1.0,213520.0
The Hills,4SvP3eXhCCrfqXIJ6MU5NR,2.0,242280.0
Starboy,0LzEeDUm5sKx1k2E7ySd3t,1.0,230461.0
Lovers Rock,6dBUzqjtbnIa1TwYbyw5CM,81.0,213920.0
Die For You,26hOm7dTtBi0TdpDGl141t,84.0,211666.0
10:35,6BePGk3eCan4FqaW2X8Qy3,87.0,172252.0
I Wish you Roses,6BQrmjAgPfPTwILoFEK3Hd,78.0,225947.0
Call Out My Name,09mEdoA6zrmBPgTEN5qXmN,85.0,228373.0
Blinding Lights,0VjIjW4GlUZAMYd2vXMi3b,87.0,200040.0
TV,3GYlZ7tbxLOxe6ewMNVTkw,84.0,281380.0
As It Was,4Dvkj6JhhA12EX05fT7y2e,88.0,167303.0
La Bachata,5ww2BF9slyYgNOk37BlC4u,92.0,162637.0
Bloody Mary,11BKm0j4eYoCPPpCONAVwA,77.0,244760.0
Under The Influence,5IgjP7X4th6nMNDh4akUHb,88.0,184613.0
Seek & Destroy,6eT2V7nKXyMf47TwPbtgAD,80.0,203733.0
Love Again,4sx6NRwL6Ol3V6m9exwGlQ,85.0,146640.0
The Hills,7fBv7CLKzipRk6EC6TWHOB,84.0,242253.0
Anti-Hero,4o60AegSGrGgdQ6ypc9Ach,7.0,200690.0
Lover,6ch5AyAs3uohWaIzHwNsN2,1.0,221306.0
Ghost in the Machine (feat. Phoebe Bridgers),4h5x3XHLVYFJaItKuO2rhy,80.0,218586.0
Vegas (From the Original Motion Picture Soundtrack ELVIS),0hquQWY3xvYqN4qtiquniF,82.0,182906.0
I Was Never There,1cKHdTo9u0ZymJdPGSh6nq,86.0,241066.0
The Color Violet,3azJifCSqg9fRij2yKIbWz,85.0,226466.0
Love Language,1eIXYZWEfJO3Na2LCCnIJE,80.0,183893.0
Starboy,7MXVkk9YMctZqd1Srtv4MB,88.0,230453.0
Evergreen (You Didn’t Deserve Me At All),2TktkzfozZifbQhXjT6I33,82.0,216680.0
Shirt,2wSTnntOPRi7aQneobFtU4,82.0,181840.0
Until I Found You (with Em Beihold) - Em Beihold Version,1Y3LN4zO1Edc2EluIoSPJN,89.0,176440.0
Calm Down (with Selena Gomez),0WtM2NBVQNNJLh6scP13H8,91.0,239317.0
Late Night Talking,1qEmFfgcLObUfQm0j1W2CK,86.0,177954.0
Die For You,2LBqCSwhJGcFQeTHMVGwy3,86.0,260253.0
Apocalypse,3AVrVz5rK8Hrqo9YGiVGN5,79.0,290146.0
Space Song,7H0ya83CMmgFcOhw0UB6ow,79.0,320466.0
Jimmy Cooks (feat. 21 Savage),3F5CgOj3wFlRv51JsHbxhe,85.0,218364.0
Lavender Haze,5jQI2r1RdgtuT8S3iG8zFC,85.0,202395.0
As It Was,4LRPiXqCikLlN15c3yImP7,89.0,167303.0
I Ain't Worried,4h9wh7iOZ0GGn8QVp4RAOB,90.0,148485.0
CUFF IT,1xzi1Jcr7mEi9K2RfzLOqS,88.0,225388.0
Made You Look,0QHEIqNKsMoOY5urbzN48u,90.0,134256.0
Die For You,2Ch7LmS7r2Gy2kc64wv3Bz,85.0,260253.0
"Shakira: Bzrp Music Sessions, Vol. 53",4nrPB8O7Y7wsOCJdgXkthe,96.0,217196.0
Ditto,3r8RuvgbX9s7ammBn07D3W,89.0,185506.0
Nonsense,6dgUya35uo964z7GZXM07g,86.0,163648.0
OMG,65FftemJ1DbbZ45DUfHJXE,89.0,212253.0
golden hour,5odlY52u43F5BjByhxg7wg,87.0,209259.0
Escapism.,5Z2MiIZ5I3jJvvmeWMLbOQ,89.0,272373.0
Sweater Weather,2QjOHCTQ1Jl3zawyYOpxh6,88.0,240400.0
I'm Good (Blue),4uUG5RXrOk84mYEfFvj3cK,93.0,175238.0
Snooze,4iZ4pt7kvcaH6Yo8UoZ4s2,87.0,201800.0
Here With Me,78Sw5GDo6AlGwTwanjXbGh,91.0,242484.0
Low,2GAhgAjOhEmItWLfgisyOn,86.0,181080.0
Anti-Hero,0V3wPSX9ygBnCm8psDIegu,92.0,200690.0
Sure Thing,0JXXNGljqupsJaZsgSbMZV,90.0,195373.0
Romantic Homicide,1xK59OXxi2TAAAbmZK0kBL,89.0,132630.0
Unholy (feat. Kim Petras),3nqQXoyQOWXiESFLlDF1hG,93.0,156943.0
Rich Flex,1bDbXMyjaUIooNwFE9wn0N,90.0,239359.0
Kill Bill,1Qrg8KqiBpW07V7PNxwwwL,91.0,153946.0
Kill Bill,3OHfY25tqY28d16oZczHc8,92.0,153946.0
Flowers,0yLdNVWF3Srea0uzk55zFn,100.0,200454.0
